fecha;aœo;mes;ciudad;zona;precipitacion_mm;temp_max;temp_min;humedad;viento_10m;presion;temp_media;rango_termico;indice_calor_aprox;evento_lluvia;humedad_alta;estacion;condicion_climatica
9/06/1981;1981;junio;Envigado;mixta;6,29;21,79;15,13;90,35;0,75;81,72;18,46;6,66;43,7505;VERDADERO;VERDADERO;seca_principal;lluvioso
10/06/1981;1981;junio;Sabaneta;suburbana;7,7;20,33;15,22;92,45;0,45;81,73;17,775;5,11;43,9685;VERDADERO;VERDADERO;seca_principal;lluvioso
11/06/1981;1981;junio;Envigado;mixta;14,14;21,97;14,58;89,8;0,74;81,68;18,275;7,39;43,391;VERDADERO;VERDADERO;seca_principal;lluvioso
12/06/1981;1981;junio;ItagÅ≠;urbana;15,56;19,8;15,17;91,89;0,84;81,66;17,485;4,63;43,2207;VERDADERO;VERDADERO;seca_principal;lluvioso
13/06/1981;1981;junio;ItagÅ≠;urbana;8,24;20,62;14,58;91,31;0,77;81,66;17,6;6,04;43,1933;VERDADERO;VERDADERO;seca_principal;lluvioso
14/06/1981;1981;junio;ItagÅ≠;urbana;13,8;20,97;14,18;90,21;0,89;81,67;17,575;6,79;42,7213;VERDADERO;VERDADERO;seca_principal;lluvioso
15/06/1981;1981;junio;Sabaneta;suburbana;14,75;21,44;15,13;88,97;0,55;81,62;18,285;6,31;43,2601;VERDADERO;VERDADERO;seca_principal;lluvioso
16/06/1981;1981;junio;Bello;montaœosa;14,94;19,44;14,39;94,57;0,94;81,58;16,915;5,05;43,4651;VERDADERO;VERDADERO;seca_principal;lluvioso
17/06/1981;1981;junio;Medell≠n;urbana;21,2;18,19;14,86;96,35;0,46;81,62;16,525;3,33;43,9985;VERDADERO;VERDADERO;seca_principal;lluvioso
18/06/1981;1981;junio;Bello;montaœosa;5,88;19,84;14,58;92,17;0,48;81,69;17,21;5,26;43,2901;VERDADERO;VERDADERO;seca_principal;lluvioso
19/06/1981;1981;junio;Medell≠n;urbana;7,69;21,44;14,22;90,81;0,65;81,7;17,83;7,22;43,3423;VERDADERO;VERDADERO;seca_principal;lluvioso
20/06/1981;1981;junio;Medell≠n;urbana;2,97;21,58;15,13;89,73;0,7;81,78;18,355;6,45;43,4759;VERDADERO;VERDADERO;seca_principal;lluvioso
21/06/1981;1981;junio;Medell≠n;urbana;13,63;22,1;14,87;88,98;0,67;81,75;18,485;7,23;43,3794;VERDADERO;VERDADERO;seca_principal;lluvioso
22/06/1981;1981;junio;Envigado;mixta;15,28;20,21;15,42;91,77;0,74;81,62;17,815;4,79;43,5811;VERDADERO;VERDADERO;seca_principal;lluvioso
23/06/1981;1981;junio;Envigado;mixta;4,53;19,67;14,46;92,48;0,67;81,59;17,065;5,21;43,1144;VERDADERO;VERDADERO;seca_principal;lluvioso
24/06/1981;1981;junio;Envigado;mixta;2,87;18,35;14,16;92,34;0,72;81,65;16,255;4,19;42,2232;VERDADERO;VERDADERO;seca_principal;lluvioso
25/06/1981;1981;junio;ItagÅ≠;urbana;3,47;19,46;14,1;91,34;0,81;81,66;16,78;5,36;42,3552;VERDADERO;VERDADERO;seca_principal;lluvioso
26/06/1981;1981;junio;Envigado;mixta;5,57;22,01;13,67;88,62;0,99;81,58;17,84;8,34;42,3916;VERDADERO;VERDADERO;seca_principal;lluvioso
27/06/1981;1981;junio;Medell≠n;urbana;13,89;21,35;14,95;90,87;0,85;81,57;18,15;6,4;43,5421;VERDADERO;VERDADERO;seca_principal;lluvioso
28/06/1981;1981;junio;Sabaneta;suburbana;18,58;20,78;14,6;90,31;0,68;81,58;17,69;6,18;43,0163;VERDADERO;VERDADERO;seca_principal;lluvioso
29/06/1981;1981;junio;ItagÅ≠;urbana;12,78;18,5;14,41;95,32;0,58;81,59;16,455;4,09;43,5046;VERDADERO;VERDADERO;seca_principal;lluvioso
30/06/1981;1981;junio;Sabaneta;suburbana;10,17;18,28;14,01;94,51;0,53;81,61;16,145;4,27;42,9623;VERDADERO;VERDADERO;seca_principal;lluvioso
1/07/1981;1981;julio;Medell≠n;urbana;14,23;19,69;14,23;92,54;0,33;81,58;16,96;5,46;43,2672;VERDADERO;VERDADERO;seca_principal;lluvioso
2/07/1981;1981;julio;ItagÅ≠;urbana;11,11;20,1;14,71;93,39;0,48;81,54;17,405;5,39;43,8877;VERDADERO;VERDADERO;seca_principal;lluvioso
3/07/1981;1981;julio;Envigado;mixta;12,58;19,09;13,89;91,7;0,83;81,62;16,49;5,2;42,17;VERDADERO;VERDADERO;seca_principal;lluvioso
4/07/1981;1981;julio;ItagÅ≠;urbana;8,61;20,37;13,73;90,72;0,72;81,73;17,05;6,64;42,4836;VERDADERO;VERDADERO;seca_principal;lluvioso
5/07/1981;1981;julio;ItagÅ≠;urbana;8,92;20,34;14,16;92,75;0,67;81,77;17,25;6,18;43,3885;VERDADERO;VERDADERO;seca_principal;lluvioso
6/07/1981;1981;julio;Medell≠n;urbana;4,34;20,11;14,2;91,93;0,66;81,71;17,155;5,91;43,0299;VERDADERO;VERDADERO;seca_principal;lluvioso
7/07/1981;1981;julio;Bello;montaœosa;11,15;19,55;13,99;89,83;0,71;81,71;16,77;5,56;41,9169;VERDADERO;VERDADERO;seca_principal;lluvioso
8/07/1981;1981;julio;Bello;montaœosa;14,72;21,68;14,98;90,64;0,88;81,64;18,33;6,7;43,6252;VERDADERO;VERDADERO;seca_principal;lluvioso
9/07/1981;1981;julio;Bello;montaœosa;24,4;18,4;15,12;96,1;0,84;81,59;16,76;3,28;43,885;VERDADERO;VERDADERO;seca_principal;lluvioso
10/07/1981;1981;julio;Envigado;mixta;10,02;19,91;14,68;91,89;0,58;81,55;17,295;5,23;43,2127;VERDADERO;VERDADERO;seca_principal;lluvioso
11/07/1981;1981;julio;Envigado;mixta;8,23;20,87;14,44;90,85;0,72;81,59;17,655;6,43;43,1315;VERDADERO;VERDADERO;seca_principal;lluvioso
12/07/1981;1981;julio;Envigado;mixta;7,61;18,14;13,91;93,59;0,73;81,6;16,025;4,23;42,3987;VERDADERO;VERDADERO;seca_principal;lluvioso
13/07/1981;1981;julio;Bello;montaœosa;13,8;18,82;13,08;92,42;0,84;81,63;15,95;5,74;41,8606;VERDADERO;VERDADERO;seca_principal;lluvioso
14/07/1981;1981;julio;Sabaneta;suburbana;10,56;21,66;12,89;88,97;0,92;81,64;17,275;8,77;41,9911;VERDADERO;VERDADERO;seca_principal;lluvioso
15/07/1981;1981;julio;Medell≠n;urbana;15,64;21,86;13,63;89,39;0,76;81,62;17,745;8,23;42,7117;VERDADERO;VERDADERO;seca_principal;lluvioso
16/07/1981;1981;julio;Bello;montaœosa;17,18;19,93;15,13;93,44;0,56;81,6;17,53;4,8;43,9732;VERDADERO;VERDADERO;seca_principal;lluvioso
17/07/1981;1981;julio;Medell≠n;urbana;14,38;17,14;14,09;96,62;0,6;81,58;15,615;3,05;43,0796;VERDADERO;VERDADERO;seca_principal;lluvioso
18/07/1981;1981;julio;Bello;montaœosa;3,04;20,49;14,11;89,71;0,8;81,65;17,3;6,38;42,3443;VERDADERO;VERDADERO;seca_principal;lluvioso
19/07/1981;1981;julio;Sabaneta;suburbana;7,58;20,99;13,7;88,58;0,73;81,69;17,345;7,29;42,0654;VERDADERO;VERDADERO;seca_principal;lluvioso
20/07/1981;1981;julio;Bello;montaœosa;4,56;21,72;13,51;88,97;0,7;81,65;17,615;8,21;42,4851;VERDADERO;VERDADERO;seca_principal;lluvioso
21/07/1981;1981;julio;Sabaneta;suburbana;0,7;22,45;13,67;85,51;0,57;81,64;18,06;8,78;41,8793;VERDADERO;VERDADERO;seca_principal;lluvioso
22/07/1981;1981;julio;ItagÅ≠;urbana;4,58;21,43;14,33;86,22;0,79;81,72;17,88;7,1;41,7796;VERDADERO;VERDADERO;seca_principal;lluvioso
23/07/1981;1981;julio;Envigado;mixta;1,78;22,57;13,01;85,62;0,86;81,71;17,79;9,56;41,4426;VERDADERO;VERDADERO;seca_principal;lluvioso
24/07/1981;1981;julio;ItagÅ≠;urbana;0,56;22,15;13,65;84,31;1,07;81,72;17,9;8,5;40,9733;VERDADERO;FALSO;seca_principal;lluvioso
25/07/1981;1981;julio;Bello;montaœosa;1,88;22,33;13,09;82,9;1,16;81,7;17,71;9,24;40,255;VERDADERO;FALSO;seca_principal;lluvioso
26/07/1981;1981;julio;Envigado;mixta;4,7;21,97;13,27;85,62;1,04;81,74;17,62;8,7;41,1466;VERDADERO;VERDADERO;seca_principal;lluvioso
27/07/1981;1981;julio;Sabaneta;suburbana;4,82;22,41;13,35;84,85;1,08;81,71;17,88;9,06;41,1245;VERDADERO;FALSO;seca_principal;lluvioso
28/07/1981;1981;julio;Bello;montaœosa;5,16;22,3;13,48;86,9;0,83;81,61;17,89;8,82;41,986;VERDADERO;VERDADERO;seca_principal;lluvioso
29/07/1981;1981;julio;Envigado;mixta;0,79;21,02;15,16;89,2;0,7;81,5;18,09;5,86;43,036;VERDADERO;VERDADERO;seca_principal;lluvioso
30/07/1981;1981;julio;Bello;montaœosa;0,27;20,34;13,77;87,07;0,87;81,54;17,055;6,57;41,1791;VERDADERO;VERDADERO;seca_principal;lluvioso
31/07/1981;1981;julio;Envigado;mixta;3,36;22,69;14,11;86,86;0,86;81,61;18,4;8,58;42,4618;VERDADERO;VERDADERO;seca_principal;lluvioso
1/08/1981;1981;agosto;Envigado;mixta;3,69;21,83;15,61;88,83;0,82;81,6;18,72;6,22;43,4599;VERDADERO;VERDADERO;seca_principal;lluvioso
2/08/1981;1981;agosto;ItagÅ≠;urbana;4,23;22,24;14,39;86,8;0,82;81,49;18,315;7,85;42,385;VERDADERO;VERDADERO;seca_principal;lluvioso
3/08/1981;1981;agosto;Envigado;mixta;4,35;20,84;14,28;90,13;0,65;81,43;17,56;6,56;42,8479;VERDADERO;VERDADERO;seca_principal;lluvioso
4/08/1981;1981;agosto;Bello;montaœosa;11,31;21,07;14,74;90,08;0,65;81,55;17,905;6,33;43,1764;VERDADERO;VERDADERO;seca_principal;lluvioso
5/08/1981;1981;agosto;Medell≠n;urbana;10,11;22,22;15,06;89,22;0,64;81,61;18,64;7,16;43,6346;VERDADERO;VERDADERO;seca_principal;lluvioso
6/08/1981;1981;agosto;Medell≠n;urbana;18,19;20,64;15,6;92,99;0,79;81,53;18,12;5,04;44,2537;VERDADERO;VERDADERO;seca_principal;lluvioso
7/08/1981;1981;agosto;ItagÅ≠;urbana;15,66;21,01;15,1;90,75;0,61;81,44;18,055;5,91;43,5755;VERDADERO;VERDADERO;seca_principal;lluvioso
8/08/1981;1981;agosto;Sabaneta;suburbana;6,36;19,56;15,07;93,12;0,6;81,48;17,315;4,49;43,6246;VERDADERO;VERDADERO;seca_principal;lluvioso
9/08/1981;1981;agosto;Medell≠n;urbana;1,78;22,92;14,32;86,29;1,06;81,57;18,62;8,6;42,3537;VERDADERO;VERDADERO;seca_principal;lluvioso
10/08/1981;1981;agosto;ItagÅ≠;urbana;10,6;22,04;14,25;86,39;1,04;81,67;18,145;7,79;41,9257;VERDADERO;VERDADERO;seca_principal;lluvioso
11/08/1981;1981;agosto;Envigado;mixta;22,35;21,92;13,75;87,14;0,76;81,63;17,835;8,17;42,0592;VERDADERO;VERDADERO;seca_principal;lluvioso
12/08/1981;1981;agosto;Bello;montaœosa;11,26;18,1;14,96;95,83;0,83;81,62;16,53;3,14;43,5729;VERDADERO;VERDADERO;seca_principal;lluvioso
13/08/1981;1981;agosto;Envigado;mixta;4,61;20,99;13,88;88,72;0,75;81,68;17,435;7,11;42,1876;VERDADERO;VERDADERO;seca_principal;lluvioso
14/08/1981;1981;agosto;Bello;montaœosa;4,89;20,85;13,97;91,31;0,72;81,7;17,41;6,88;43,0383;VERDADERO;VERDADERO;seca_principal;lluvioso
15/08/1981;1981;agosto;Sabaneta;suburbana;8,72;21,49;14,61;89,55;0,85;81,71;18,05;6,88;43,0065;VERDADERO;VERDADERO;seca_principal;lluvioso
16/08/1981;1981;agosto;ItagÅ≠;urbana;8,62;21,43;14,35;88,76;0,58;81,66;17,89;7,08;42,7748;VERDADERO;VERDADERO;seca_principal;lluvioso
17/08/1981;1981;agosto;ItagÅ≠;urbana;12,66;20,29;14,96;91,73;0,48;81,63;17,625;5,33;43,5599;VERDADERO;VERDADERO;seca_principal;lluvioso
18/08/1981;1981;agosto;Medell≠n;urbana;9,5;18,73;14,85;94,56;0,51;81,65;16,79;3,88;43,6378;VERDADERO;VERDADERO;seca_principal;lluvioso
19/08/1981;1981;agosto;ItagÅ≠;urbana;3,44;21,08;14,01;88,56;0,82;81,68;17,545;7,07;42,1958;VERDADERO;VERDADERO;seca_principal;lluvioso
20/08/1981;1981;agosto;Sabaneta;suburbana;7,31;20,15;13,92;86,05;0,7;81,69;17,035;6,23;40,9415;VERDADERO;VERDADERO;seca_principal;lluvioso
21/08/1981;1981;agosto;Medell≠n;urbana;22,98;19,65;13,47;90,69;0,72;81,69;16,56;6,18;41,9837;VERDADERO;VERDADERO;seca_principal;lluvioso
22/08/1981;1981;agosto;Envigado;mixta;6,98;19,87;14,16;93,51;0,77;81,56;17,015;5,71;43,3343;VERDADERO;VERDADERO;seca_principal;lluvioso
23/08/1981;1981;agosto;ItagÅ≠;urbana;16,93;18,06;14,39;93,07;0,7;81,61;16,225;3,67;42,4481;VERDADERO;VERDADERO;seca_principal;lluvioso
24/08/1981;1981;agosto;Envigado;mixta;12,44;21,62;14,25;89,68;0,65;81,61;17,935;7,37;43,0744;VERDADERO;VERDADERO;seca_principal;lluvioso
25/08/1981;1981;agosto;Envigado;mixta;6,14;19,91;14,97;91,23;0,55;81,62;17,44;4,94;43,1609;VERDADERO;VERDADERO;seca_principal;lluvioso
26/08/1981;1981;agosto;ItagÅ≠;urbana;3,54;19,61;14,42;90,71;0,57;81,59;17,015;5,19;42,5503;VERDADERO;VERDADERO;seca_principal;lluvioso
27/08/1981;1981;agosto;Bello;montaœosa;11,87;22;14,71;86,86;0,84;81,63;18,355;7,29;42,4308;VERDADERO;VERDADERO;seca_principal;lluvioso
28/08/1981;1981;agosto;Envigado;mixta;24,75;22,04;13,99;87,96;0,7;81,69;18,015;8,05;42,5518;VERDADERO;VERDADERO;seca_principal;lluvioso
29/08/1981;1981;agosto;Medell≠n;urbana;10,81;22,12;13,91;86,75;0,66;81,59;18,015;8,21;42,1805;VERDADERO;VERDADERO;seca_principal;lluvioso
30/08/1981;1981;agosto;ItagÅ≠;urbana;22,73;18,11;14,63;96,58;0,89;81,54;16,37;3,48;43,6184;VERDADERO;VERDADERO;seca_principal;lluvioso
31/08/1981;1981;agosto;Medell≠n;urbana;13,1;19,02;14,36;93,75;0,75;81,58;16,69;4,66;43,1025;VERDADERO;VERDADERO;seca_principal;lluvioso
1/09/1981;1981;septiembre;Envigado;mixta;8,17;18,32;13,33;92,64;0,43;81,67;15,825;4,99;42,0952;VERDADERO;VERDADERO;seca_principal;lluvioso
2/09/1981;1981;septiembre;Envigado;mixta;13,22;19,51;13,46;90,99;0,57;81,64;16,485;6,05;42,1127;VERDADERO;VERDADERO;seca_principal;lluvioso
3/09/1981;1981;septiembre;Medell≠n;urbana;10,09;20,92;13,91;90,72;0,48;81,65;17,415;7,01;43,0166;VERDADERO;VERDADERO;seca_principal;lluvioso
4/09/1981;1981;septiembre;Envigado;mixta;17,98;19,92;14,26;90,06;0,58;81,68;17,09;5,66;42,4038;VERDADERO;VERDADERO;seca_principal;lluvioso
5/09/1981;1981;septiembre;ItagÅ≠;urbana;11,81;20,4;14,65;91,43;0,65;81,62;17,525;5,75;43,2419;VERDADERO;VERDADERO;seca_principal;lluvioso
6/09/1981;1981;septiembre;Envigado;mixta;5,9;21,37;14,52;89,81;0,68;81,61;17,945;6,85;43,1063;VERDADERO;VERDADERO;seca_principal;lluvioso
7/09/1981;1981;septiembre;Medell≠n;urbana;10,68;22,44;14,08;87,92;0,79;81,6;18,26;8,36;42,7206;VERDADERO;VERDADERO;seca_principal;lluvioso
8/09/1981;1981;septiembre;Medell≠n;urbana;17,18;20,67;14,76;92,49;0,69;81,57;17,715;5,91;43,7537;VERDADERO;VERDADERO;seca_principal;lluvioso
9/09/1981;1981;septiembre;ItagÅ≠;urbana;16,94;21,02;14,8;91,27;0,66;81,56;17,91;6,22;43,5671;VERDADERO;VERDADERO;seca_principal;lluvioso
10/09/1981;1981;septiembre;Medell≠n;urbana;9,77;21,33;14,11;88,2;0,64;81,62;17,72;7,22;42,378;VERDADERO;VERDADERO;seca_principal;lluvioso
11/09/1981;1981;septiembre;Bello;montaœosa;7,45;20,05;14,53;90,56;0,33;81,62;17,29;5,52;42,9438;VERDADERO;VERDADERO;seca_principal;lluvioso
12/09/1981;1981;septiembre;Envigado;mixta;5,01;21,52;13,92;87,9;0,58;81,6;17,72;7,6;42,321;VERDADERO;VERDADERO;seca_principal;lluvioso
13/09/1981;1981;septiembre;Medell≠n;urbana;14,11;21,38;14,55;88,54;0,4;81,55;17,965;6,83;42,9032;VERDADERO;VERDADERO;seca_principal;lluvioso
14/09/1981;1981;septiembre;Envigado;mixta;8,49;20,72;14,53;90,92;0,75;81,6;17,625;6,19;43,1036;VERDADERO;VERDADERO;seca_principal;lluvioso
15/09/1981;1981;septiembre;Medell≠n;urbana;11,53;21,11;13,83;88,81;0,8;81,68;17,47;7,28;42,2173;VERDADERO;VERDADERO;seca_principal;lluvioso
16/09/1981;1981;septiembre;Medell≠n;urbana;6,22;20,59;13,99;88,51;0,9;81,68;17,29;6,6;41,8683;VERDADERO;VERDADERO;seca_principal;lluvioso
17/09/1981;1981;septiembre;ItagÅ≠;urbana;5,98;22,1;12,26;85,73;1,08;81,7;17,18;9,84;40,7149;VERDADERO;VERDADERO;seca_principal;lluvioso
18/09/1981;1981;septiembre;Envigado;mixta;4,41;23;14,27;86,8;0,99;81,71;18,635;8,73;42,586;VERDADERO;VERDADERO;seca_principal;lluvioso
19/09/1981;1981;septiembre;Medell≠n;urbana;3,37;22,05;15,13;90,69;0,73;81,63;18,59;6,92;44,0067;VERDADERO;VERDADERO;seca_principal;lluvioso
20/09/1981;1981;septiembre;Bello;montaœosa;2,52;22,32;14,58;87,73;0,85;81,57;18,45;7,74;42,8059;VERDADERO;VERDADERO;seca_principal;lluvioso
21/09/1981;1981;septiembre;Sabaneta;suburbana;0,65;22,54;15,41;85,24;0,91;81,58;18,975;7,13;42,4672;VERDADERO;VERDADERO;seca_principal;lluvioso
22/09/1981;1981;septiembre;Sabaneta;suburbana;1,11;21,92;13,88;84,32;0,82;81,62;17,9;8,04;41,1516;VERDADERO;FALSO;seca_principal;lluvioso
23/09/1981;1981;septiembre;ItagÅ≠;urbana;2,58;22,6;13,57;84,76;0,94;81,68;18,085;9,03;41,3978;VERDADERO;FALSO;seca_principal;lluvioso
24/09/1981;1981;septiembre;ItagÅ≠;urbana;5,55;19,87;14,74;90,73;0,71;81,73;17,305;5,13;42,7489;VERDADERO;VERDADERO;seca_principal;lluvioso
25/09/1981;1981;septiembre;Bello;montaœosa;6,03;21,91;14,06;87,18;0,85;81,69;17,985;7,85;42,1594;VERDADERO;VERDADERO;seca_principal;lluvioso
26/09/1981;1981;septiembre;Envigado;mixta;9,64;22,7;13,9;86,29;0,63;81,6;18,3;8,8;42,3347;VERDADERO;VERDADERO;seca_principal;lluvioso
27/09/1981;1981;septiembre;ItagÅ≠;urbana;7,85;21,29;15,36;90,7;0,62;81,52;18,325;5,93;43,822;VERDADERO;VERDADERO;seca_principal;lluvioso
28/09/1981;1981;septiembre;Bello;montaœosa;10,49;20,45;15,21;93,06;0,91;81,48;17,83;5,24;43,9028;VERDADERO;VERDADERO;seca_principal;lluvioso
29/09/1981;1981;septiembre;Medell≠n;urbana;18,6;20,04;14,9;92,15;0,56;81,54;17,47;5,14;43,4875;VERDADERO;VERDADERO;seca_principal;lluvioso
30/09/1981;1981;septiembre;Medell≠n;urbana;6,89;20,96;15,11;90,29;0,69;81,53;18,035;5,85;43,3477;VERDADERO;VERDADERO;seca_principal;lluvioso
1/10/1981;1981;octubre;Sabaneta;suburbana;5,62;21,54;15,18;87,89;0,68;81,54;18,36;6,36;42,8877;VERDADERO;VERDADERO;lluviosa;lluvioso
2/10/1981;1981;octubre;ItagÅ≠;urbana;6,55;20,56;14,48;89,07;0,69;81,5;17,52;6,08;42,4301;VERDADERO;VERDADERO;lluviosa;lluvioso
3/10/1981;1981;octubre;ItagÅ≠;urbana;8,72;19,46;14,7;93,46;0,71;81,48;17,08;4,76;43,4248;VERDADERO;VERDADERO;lluviosa;lluvioso
4/10/1981;1981;octubre;ItagÅ≠;urbana;3,39;20,81;14,33;87,56;0,57;81,53;17,57;6,48;42,0658;VERDADERO;VERDADERO;lluviosa;lluvioso
5/10/1981;1981;octubre;Envigado;mixta;5,17;18,46;13,84;92,17;0,68;81,58;16,15;4,62;42,0901;VERDADERO;VERDADERO;lluviosa;lluvioso
6/10/1981;1981;octubre;Medell≠n;urbana;10,3;20,56;13,09;89,11;0,66;81,5;16,825;7,47;41,7693;VERDADERO;VERDADERO;lluviosa;lluvioso
7/10/1981;1981;octubre;Medell≠n;urbana;13,69;19,34;14,42;93,35;0,77;81,44;16,88;4,92;43,1465;VERDADERO;VERDADERO;lluviosa;lluvioso
8/10/1981;1981;octubre;Bello;montaœosa;13,74;17,13;13,61;94,71;0,73;81,63;15,37;3,52;42,1133;VERDADERO;VERDADERO;lluviosa;lluvioso
9/10/1981;1981;octubre;ItagÅ≠;urbana;23,4;18,74;13,2;92,74;0,56;81,68;15,97;5,54;42,1822;VERDADERO;VERDADERO;lluviosa;lluvioso
10/10/1981;1981;octubre;Envigado;mixta;10,25;20,35;13,98;91,68;0,61;81,62;17,165;6,37;42,9924;VERDADERO;VERDADERO;lluviosa;lluvioso
11/10/1981;1981;octubre;ItagÅ≠;urbana;5,94;19,1;14,89;92,52;0,59;81,57;16,995;4,21;43,1136;VERDADERO;VERDADERO;lluviosa;lluvioso
12/10/1981;1981;octubre;ItagÅ≠;urbana;10;18,65;14,14;93,97;0,39;81,55;16,395;4,51;43,1321;VERDADERO;VERDADERO;lluviosa;lluvioso
13/10/1981;1981;octubre;Sabaneta;suburbana;13,9;20,82;13,98;91,55;0,44;81,51;17,4;6,84;43,3035;VERDADERO;VERDADERO;lluviosa;lluvioso
14/10/1981;1981;octubre;Medell≠n;urbana;16,07;18,46;14,45;95,18;0,44;81,46;16,455;4,01;43,5564;VERDADERO;VERDADERO;lluviosa;lluvioso
15/10/1981;1981;octubre;ItagÅ≠;urbana;9,99;20,88;14,36;90,88;0,68;81,48;17,62;6,52;43,1344;VERDADERO;VERDADERO;lluviosa;lluvioso
16/10/1981;1981;octubre;ItagÅ≠;urbana;22,54;19,36;14,61;94,25;0,38;81,56;16,985;4,75;43,8215;VERDADERO;VERDADERO;lluviosa;lluvioso
17/10/1981;1981;octubre;ItagÅ≠;urbana;17,55;20,81;14,79;93,54;0,47;81,54;17,8;6,02;44,3392;VERDADERO;VERDADERO;lluviosa;lluvioso
18/10/1981;1981;octubre;Sabaneta;suburbana;4,99;21,22;15,3;89,9;0,72;81,57;18,26;5,92;43,423;VERDADERO;VERDADERO;lluviosa;lluvioso
19/10/1981;1981;octubre;Bello;montaœosa;10,72;19,28;14,94;92,88;0,72;81,59;17,11;4,34;43,2564;VERDADERO;VERDADERO;lluviosa;lluvioso
20/10/1981;1981;octubre;Sabaneta;suburbana;14,72;21,29;14,32;91,08;0,55;81,57;17,805;6,97;43,4764;VERDADERO;VERDADERO;lluviosa;lluvioso
21/10/1981;1981;octubre;Bello;montaœosa;7,92;20,51;15,13;92,22;0,73;81,47;17,82;5,38;43,7416;VERDADERO;VERDADERO;lluviosa;lluvioso
22/10/1981;1981;octubre;ItagÅ≠;urbana;10,69;18,73;15,12;95,29;0,41;81,41;16,925;3,61;44,0837;VERDADERO;VERDADERO;lluviosa;lluvioso
23/10/1981;1981;octubre;ItagÅ≠;urbana;6,72;18,29;14,18;92,95;0,86;81,55;16,235;4,11;42,3065;VERDADERO;VERDADERO;lluviosa;lluvioso
24/10/1981;1981;octubre;Sabaneta;suburbana;11,09;19,13;13,64;93,95;0,62;81,57;16,385;5,49;42,9545;VERDADERO;VERDADERO;lluviosa;lluvioso
25/10/1981;1981;octubre;ItagÅ≠;urbana;10,8;19,42;14,62;92,9;0,58;81,57;17,02;4,8;43,271;VERDADERO;VERDADERO;lluviosa;lluvioso
26/10/1981;1981;octubre;Bello;montaœosa;9,34;17,89;14,43;95,59;0,87;81,6;16,16;3,46;43,0957;VERDADERO;VERDADERO;lluviosa;lluvioso
27/10/1981;1981;octubre;Medell≠n;urbana;14,61;19,1;13,39;93,76;0,49;81,62;16,245;5,71;42,8428;VERDADERO;VERDADERO;lluviosa;lluvioso
28/10/1981;1981;octubre;Bello;montaœosa;18,09;19,19;14,19;94,52;0,47;81,55;16,69;5;43,5526;VERDADERO;VERDADERO;lluviosa;lluvioso
29/10/1981;1981;octubre;Sabaneta;suburbana;8,63;21,05;14,07;91,71;0,45;81,52;17,56;6,98;43,5093;VERDADERO;VERDADERO;lluviosa;lluvioso
30/10/1981;1981;octubre;Medell≠n;urbana;15,97;19,98;14,62;91,08;0,55;81,65;17,3;5,36;42,9714;VERDADERO;VERDADERO;lluviosa;lluvioso
31/10/1981;1981;octubre;Sabaneta;suburbana;6,96;19,45;14,77;93,38;0,79;81,54;17,11;4,68;43,3724;VERDADERO;VERDADERO;lluviosa;lluvioso
1/11/1981;1981;noviembre;ItagÅ≠;urbana;3,11;20,86;13,8;92,41;1,14;81,46;17,33;7,06;43,0273;VERDADERO;VERDADERO;lluviosa;lluvioso
2/11/1981;1981;noviembre;Medell≠n;urbana;5,86;21,12;13,68;90,33;0,79;81,44;17,4;7,44;42,6559;VERDADERO;VERDADERO;lluviosa;lluvioso
3/11/1981;1981;noviembre;Bello;montaœosa;15,58;20,1;13,59;91,77;0,67;81,55;16,845;6,51;42,6601;VERDADERO;VERDADERO;lluviosa;lluvioso
4/11/1981;1981;noviembre;ItagÅ≠;urbana;12,81;18,43;14,02;94;0,7;81,62;16,225;4,41;42,755;VERDADERO;VERDADERO;lluviosa;lluvioso
5/11/1981;1981;noviembre;Bello;montaœosa;6,4;22,33;14,31;87,59;0,71;81,63;18,32;8,02;42,7277;VERDADERO;VERDADERO;lluviosa;lluvioso
6/11/1981;1981;noviembre;Medell≠n;urbana;13,72;21,42;14,67;89,74;0,46;81,55;18,045;6,75;43,3372;VERDADERO;VERDADERO;lluviosa;lluvioso
7/11/1981;1981;noviembre;Envigado;mixta;12,52;20,56;15,63;92,63;0,55;81,53;18,095;4,93;44,2779;VERDADERO;VERDADERO;lluviosa;lluvioso
8/11/1981;1981;noviembre;Envigado;mixta;8,81;21,18;14,89;91,09;0,81;81,58;18,035;6,29;43,5277;VERDADERO;VERDADERO;lluviosa;lluvioso
9/11/1981;1981;noviembre;Medell≠n;urbana;7,65;21,47;15,57;88,47;0,65;81,63;18,52;5,9;43,2601;VERDADERO;VERDADERO;lluviosa;lluvioso
10/11/1981;1981;noviembre;Bello;montaœosa;11,67;20,56;14,4;90,76;0,79;81,59;17,48;6,16;42,8778;VERDADERO;VERDADERO;lluviosa;lluvioso
11/11/1981;1981;noviembre;Bello;montaœosa;12,7;21,22;14,41;90,93;0,58;81,47;17,815;6,81;43,4159;VERDADERO;VERDADERO;lluviosa;lluvioso
12/11/1981;1981;noviembre;Envigado;mixta;9,67;19,41;14,3;92,59;0,85;81,51;16,855;5,11;42,8147;VERDADERO;VERDADERO;lluviosa;lluvioso
13/11/1981;1981;noviembre;Envigado;mixta;8,47;18,97;14,31;93,52;0,75;81,51;16,64;4,66;42,9766;VERDADERO;VERDADERO;lluviosa;lluvioso
